#x u rho mdot phi T Ts N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.102655 2.52612 0.227181 0.494882 0.94328 1333.4 997.242 0.766962 0.000564371 8.09668e-05 0.0146769 0.000283943 0.213701 0.0011429 4.8279e-06 1.15217e-05 0.00252801 3.44892e-05 1.63113e-06 4.66207e-07 1.17507e-08 6.89383e-06 2.4043e-09 1.55362e-12 1.14638e-14 2.18211e-10 2.57929e-11 1.74143e-07 7.87771e-15 7.0764e-09 1.4738e-10 9.91188e-09 1.77203e-09 2.13433e-08 9.27196e-11 6.35684e-16 
0.102694 2.52267 0.227492 0.494882 0.943683 1331.86 1000.44 0.766969 0.000542141 7.5923e-05 0.0144092 0.000268287 0.214042 0.00110872 4.79415e-06 1.12924e-05 0.00252788 3.11105e-05 1.67253e-06 4.67302e-07 1.21118e-08 7.03284e-06 2.44273e-09 1.34336e-12 1.00309e-14 1.54734e-10 1.94662e-11 1.19782e-07 4.00209e-15 5.40661e-09 1.49695e-10 7.93111e-09 1.6582e-09 1.48386e-08 7.51956e-11 4.71813e-16 
0.102772 2.51451 0.228231 0.494882 0.944353 1328.05 1006.6 0.76698 0.000501963 6.70056e-05 0.0139412 0.000240187 0.214649 0.00104204 4.7198e-06 1.0899e-05 0.00252755 2.59595e-05 1.76049e-06 4.71823e-07 1.28388e-08 7.32394e-06 2.54646e-09 1.0991e-12 8.31567e-15 8.48451e-11 1.23842e-11 6.21321e-08 1.28395e-15 3.52995e-09 1.54762e-10 5.64016e-09 1.45573e-09 7.84249e-09 5.5751e-11 3.28987e-16 
0.10285 2.50526 0.229073 0.494882 0.944906 1323.61 1012.48 0.766988 0.000466225 5.93684e-05 0.0135372 0.000215665 0.21518 0.000978629 4.64169e-06 1.05647e-05 0.00252718 2.21201e-05 1.85481e-06 4.77945e-07 1.35767e-08 7.62951e-06 2.67915e-09 9.42708e-13 7.15061e-15 4.76947e-11 8.54509e-12 3.2833e-08 4.21777e-16 2.49626e-09 1.60206e-10 4.33249e-09 1.28166e-09 4.24691e-09 4.53244e-11 2.6145e-16 
0.103006 2.48448 0.230988 0.494882 0.945708 1313.38 1023.37 0.766998 0.000405828 4.72888e-05 0.0128901 0.000176066 0.21605 0.000864219 4.48688e-06 1.00418e-05 0.00252638 1.72958e-05 2.06166e-06 4.93159e-07 1.50782e-08 8.28356e-06 3.0344e-09 7.44943e-13 5.54616e-15 2.03594e-11 5.71872e-12 1.23904e-08 8.72695e-17 1.53974e-09 1.72276e-10 3.0983e-09 1.0056e-09 1.70072e-09 3.84498e-11 1.97167e-16 
0.103162 2.46264 0.233037 0.494882 0.946319 1302.44 1033.22 0.767004 0.000355603 3.80826e-05 0.0123701 0.00014512 0.216757 0.000764544 4.336e-06 9.61704e-06 0.00252553 1.42211e-05 2.29482e-06 5.09936e-07 1.66446e-08 8.9804e-06 3.49089e-09 6.05798e-13 4.37913e-15 1.00661e-11 4.69011e-12 5.22686e-09 2.3818e-17 1.04903e-09 1.85156e-10 2.42858e-09 7.96457e-10 7.94603e-10 3.68179e-11 1.56949e-16 
0.103319 2.4406 0.235142 0.494882 0.946807 1291.28 1042.08 0.767009 0.000313203 3.09413e-05 0.0119415 0.000120615 0.217344 0.000678123 4.1905e-06 9.25275e-06 0.00252466 1.21556e-05 2.55657e-06 5.27438e-07 1.82834e-08 9.71328e-06 4.05344e-09 4.99994e-13 3.49183e-15 5.84508e-12 4.32354e-12 2.49431e-09 9.2286e-18 7.50818e-10 1.98571e-10 1.98817e-09 6.35902e-10 4.39778e-10 3.72417e-11 1.27499e-16 
0.103397 2.42969 0.236197 0.494882 0.947029 1285.72 1046.18 0.767011 0.000294319 2.79409e-05 0.0117507 0.000110134 0.217605 0.000638988 4.11851e-06 9.08209e-06 0.00252422 1.13342e-05 2.69903e-06 5.36277e-07 1.91326e-08 1.00896e-05 4.37403e-09 4.55239e-13 3.12143e-15 4.60362e-12 4.23534e-12 1.73652e-09 6.1795e-18 6.3953e-10 2.05256e-10 1.81051e-09 5.69173e-10 3.38957e-10 3.77669e-11 1.15208e-16 
0.103475 2.41891 0.23725 0.494882 0.947228 1280.22 1050.06 0.767013 0.000276926 2.52853e-05 0.0115767 0.000100791 0.217843 0.000602721 4.04813e-06 8.92003e-06 0.00252377 1.06506e-05 2.84944e-06 5.45132e-07 1.99998e-08 1.04725e-05 4.72495e-09 4.15557e-13 2.79643e-15 3.79656e-12 4.19566e-12 1.26399e-09 4.57112e-18 5.47909e-10 2.12006e-10 1.65578e-09 5.10516e-10 2.73649e-10 3.84619e-11 1.04386e-16 
0.103553 2.40831 0.238294 0.494882 0.94741 1274.78 1053.75 0.767015 0.000260877 2.29275e-05 0.0114171 9.2421e-05 0.218062 0.000569063 3.97932e-06 8.76468e-06 0.00252333 1.00743e-05 3.00755e-06 5.53958e-07 2.08826e-08 1.08604e-05 5.10586e-09 3.80108e-13 2.5096e-15 3.25745e-12 4.18568e-12 9.61296e-10 3.63982e-18 4.7123e-10 2.18726e-10 1.51856e-09 4.58819e-10 2.29693e-10 3.92667e-11 9.47757e-17 
0.103592 2.40309 0.238813 0.494882 0.947497 1272.1 1055.52 0.767016 0.000253313 2.18466e-05 0.011342 8.85509e-05 0.218165 0.00055312 3.94543e-06 8.68888e-06 0.0025231 9.81679e-06 3.08937e-06 5.58345e-07 2.13291e-08 1.10555e-05 5.30704e-09 3.63723e-13 2.37831e-15 3.04927e-12 4.18723e-12 8.48113e-10 3.30469e-18 4.37365e-10 2.22033e-10 1.45521e-09 4.35259e-10 2.12595e-10 3.96943e-11 9.03528e-17 
0.103631 2.39792 0.239327 0.494882 0.947578 1269.44 1057.24 0.767016 0.000246055 2.08282e-05 0.0112703 8.48932e-05 0.218264 0.000537798 3.91201e-06 8.61448e-06 0.00252288 9.58091e-06 3.17313e-06 5.62706e-07 2.17789e-08 1.12513e-05 5.51613e-09 3.48244e-13 2.25519e-15 2.87816e-12 4.19264e-12 7.57271e-10 3.04149e-18 4.06313e-10 2.25327e-10 1.39526e-09 4.13149e-10 1.98319e-10 4.01365e-11 8.61866e-17 
0.10367 2.39282 0.239837 0.494882 0.947655 1266.82 1058.91 0.767017 0.000239089 1.98685e-05 0.0112019 8.14342e-05 0.218358 0.000523074 3.87911e-06 8.54141e-06 0.00252265 9.36485e-06 3.25875e-06 5.67035e-07 2.22316e-08 1.14476e-05 5.73289e-09 3.33601e-13 2.13954e-15 2.73655e-12 4.20098e-12 6.83934e-10 2.83086e-18 3.77766e-10 2.28601e-10 1.33841e-09 3.92393e-10 1.86275e-10 4.05894e-11 8.22561e-17 
0.103709 2.3878 0.240341 0.494882 0.947727 1264.23 1060.55 0.767018 0.000232404 1.89637e-05 0.0111367 7.81626e-05 0.218447 0.000508933 3.84678e-06 8.46959e-06 0.00252243 9.16725e-06 3.34619e-06 5.71323e-07 2.26868e-08 1.16442e-05 5.95723e-09 3.19738e-13 2.03086e-15 2.61858e-12 4.2115e-12 6.24415e-10 2.65965e-18 3.51485e-10 2.31851e-10 1.28444e-09 3.72904e-10 1.7601e-10 4.10499e-11 7.85457e-17 
0.103787 2.378 0.241332 0.494882 0.947854 1259.18 1063.68 0.767019 0.000219834 1.73075e-05 0.0110159 7.2151e-05 0.218614 0.000482355 3.78391e-06 8.32961e-06 0.00252198 8.82459e-06 3.52646e-06 5.79758e-07 2.36042e-08 1.20373e-05 6.42896e-09 2.94227e-13 1.83311e-15 2.44017e-12 4.23734e-12 5.38328e-10 2.40784e-18 3.05051e-10 2.3829e-10 1.18456e-09 3.37443e-10 1.59751e-10 4.19856e-11 7.1746e-17 
0.103944 2.35936 0.243239 0.494882 0.948059 1249.55 1069.45 0.767021 0.00019753 1.45183e-05 0.0108067 6.19179e-05 0.218905 0.000435234 3.66444e-06 8.06081e-06 0.0025211 8.29994e-06 3.90674e-06 5.95996e-07 2.54579e-08 1.28191e-05 7.46024e-09 2.50659e-13 1.50302e-15 2.21799e-12 4.29672e-12 4.41888e-10 2.10278e-18 2.3173e-10 2.5066e-10 1.0119e-09 2.78426e-10 1.37453e-10 4.38691e-11 6.02325e-17 
0.1041 2.34192 0.24505 0.494882 0.948227 1240.51 1074.62 0.767023 0.000178216 1.22486e-05 0.0106282 5.34384e-05 0.219153 0.00039429 3.54937e-06 7.795e-06 0.00252022 7.90277e-06 4.31591e-06 6.11319e-07 2.7342e-08 1.35888e-05 8.60508e-09 2.14391e-13 1.23691e-15 2.06719e-12 4.35197e-12 3.86103e-10 1.90062e-18 1.76851e-10 2.6194e-10 8.66098e-10 2.31222e-10 1.21222e-10 4.57146e-11 5.07705e-17 
0.104412 2.31103 0.248326 0.494882 0.94845 1224.47 1083.31 0.767024 0.000147305 8.93788e-06 0.0103536 4.08059e-05 0.219538 0.000329172 3.33869e-06 7.27978e-06 0.00251851 7.40061e-06 5.20052e-06 6.38583e-07 3.11188e-08 1.50594e-05 1.12012e-08 1.6011e-13 8.5715e-16 1.86935e-12 4.43484e-12 3.31594e-10 1.64748e-18 1.06124e-10 2.81208e-10 6.431e-10 1.63945e-10 9.88178e-11 4.91247e-11 3.68653e-17 
0.104725 2.28412 0.251251 0.494882 0.948612 1210.45 1090.21 0.767026 0.000123102 6.61501e-06 0.0101425 3.16135e-05 0.219835 0.000278073 3.13653e-06 6.74523e-06 0.00251683 7.07678e-06 6.19513e-06 6.6165e-07 3.49629e-08 1.64353e-05 1.41955e-08 1.20554e-13 5.97918e-16 1.70359e-12 4.4683e-12 2.98347e-10 1.44838e-18 6.43761e-11 2.94893e-10 4.78622e-10 1.1824e-10 8.18461e-11 5.21458e-11 2.70063e-17 
0.105037 2.26078 0.253844 0.494882 0.948734 1198.27 1095.66 0.767027 0.000103929 4.96129e-06 0.00997779 2.48236e-05 0.220067 0.000237545 2.94225e-06 6.19466e-06 0.00251519 6.86025e-06 7.28831e-06 6.80312e-07 3.88127e-08 1.76935e-05 1.75127e-08 9.1518e-14 4.19919e-16 1.54864e-12 4.45279e-12 2.73432e-10 1.27062e-18 3.95803e-11 3.02721e-10 3.57536e-10 8.66582e-11 6.82255e-11 5.47104e-11 1.99654e-17 
0.10535 2.24063 0.256128 0.494882 0.948826 1187.73 1099.91 0.767027 8.86121e-05 3.76882e-06 0.00984799 1.97378e-05 0.220251 0.000205075 2.75666e-06 5.63883e-06 0.00251363 6.71109e-06 8.45955e-06 6.94478e-07 4.25862e-08 1.88151e-05 2.10292e-08 7.00539e-14 2.96887e-16 1.39984e-12 4.39372e-12 2.52355e-10 1.10464e-18 2.47158e-11 3.04774e-10 2.68513e-10 6.44993e-11 5.70266e-11 5.67812e-11 1.48988e-17 
0.105975 2.20949 0.259738 0.494882 0.948923 1171.43 1105.52 0.767028 6.71399e-05 2.32993e-06 0.00967331 1.32878e-05 0.220499 0.000159991 2.43703e-06 4.63143e-06 0.00251086 6.54821e-06 1.08077e-05 7.09789e-07 4.93584e-08 2.05785e-05 2.7932e-08 4.36398e-14 1.59127e-16 1.13658e-12 4.19453e-12 2.17082e-10 8.20362e-19 1.07492e-11 2.97037e-10 1.59977e-10 3.86013e-11 4.08228e-11 5.93481e-11 8.87126e-18 
0.1066 2.18542 0.262598 0.494882 0.948986 1158.8 1108.53 0.767029 5.21639e-05 1.48991e-06 0.00955358 9.2205e-06 0.22067 0.000128108 2.1482e-06 3.71381e-06 0.0025084 6.45397e-06 1.32326e-05 7.10997e-07 5.52852e-08 2.18599e-05 3.44005e-08 2.78137e-14 8.66102e-17 9.04644e-13 3.92086e-12 1.86291e-10 5.83919e-19 4.92008e-12 2.76167e-10 9.72364e-11 2.4054e-11 2.91841e-11 6.03457e-11 5.418e-18 
0.107381 2.16282 0.265342 0.494882 0.949031 1146.93 1109.83 0.767029 3.95221e-05 9.0366e-07 0.00945493 6.13798e-06 0.220812 0.000100693 1.83802e-06 2.78478e-06 0.00250583 6.38782e-06 1.61459e-05 6.95864e-07 6.10772e-08 2.2859e-05 4.10897e-08 1.66892e-14 4.27182e-17 6.72304e-13 3.54807e-12 1.53791e-10 3.69312e-19 2.04276e-12 2.42667e-10 5.46407e-11 1.42301e-11 1.94196e-11 5.9784e-11 3.09351e-18 
0.108162 2.14535 0.267502 0.494882 0.949059 1137.74 1109.44 0.767029 3.07984e-05 5.70507e-07 0.00938793 4.21497e-06 0.22091 8.10486e-05 1.5701e-06 2.06821e-06 0.00250371 6.34803e-06 1.8913e-05 6.65945e-07 6.51396e-08 2.33593e-05 4.60745e-08 1.03538e-14 2.16864e-17 4.94565e-13 3.17927e-12 1.26844e-10 2.26497e-19 9.04459e-13 2.06679e-10 3.15335e-11 8.80847e-12 1.29743e-11 5.78287e-11 1.82779e-18 
0.108944 2.13136 0.269258 0.494882 0.949078 1130.37 1107.99 0.767029 2.46099e-05 3.73478e-07 0.00934108 2.97069e-06 0.220978 6.64468e-05 1.3405e-06 1.53815e-06 0.00250198 6.32263e-06 2.14874e-05 6.24807e-07 6.75544e-08 2.34795e-05 4.94235e-08 6.64051e-15 1.13867e-17 3.63228e-13 2.83758e-12 1.04864e-10 1.36889e-19 4.23585e-13 1.72868e-10 1.86335e-11 5.6744e-12 8.73695e-12 5.49364e-11 1.11647e-18 
0.109725 2.11974 0.270735 0.494882 0.94909 1124.25 1105.88 0.767029 2.01115e-05 2.52595e-07 0.00930748 2.13989e-06 0.221028 5.52659e-05 1.14512e-06 1.15396e-06 0.00250058 6.30561e-06 2.38559e-05 5.76127e-07 6.85484e-08 2.33237e-05 5.13975e-08 4.39653e-15 6.19719e-18 2.6809e-13 2.53001e-12 8.7129e-11 8.25302e-20 2.08159e-13 1.43173e-10 1.12407e-11 3.78609e-12 5.94645e-12 5.14738e-11 7.03763e-19 
0.110506 2.10975 0.272017 0.494882 0.949099 1118.98 1103.36 0.767029 1.67706e-05 1.75944e-07 0.00928281 1.57049e-06 0.221066 4.65019e-05 9.79696e-07 8.77088e-07 0.00249944 6.29375e-06 2.602e-05 5.23384e-07 6.84064e-08 2.29763e-05 5.23032e-08 2.99919e-15 3.4991e-18 1.99779e-13 2.25561e-12 7.28998e-11 5.00715e-20 1.06696e-13 1.18044e-10 6.90796e-12 2.60621e-12 4.09839e-12 4.77141e-11 4.56951e-19 
0.111287 2.1009 0.273163 0.494882 0.949105 1114.3 1100.6 0.767029 1.42451e-05 1.25894e-07 0.00926434 1.17177e-06 0.221094 3.95092e-05 8.40268e-07 6.76919e-07 0.00249851 6.2852e-06 2.79841e-05 4.69726e-07 6.74195e-08 2.25051e-05 5.24209e-08 2.10334e-15 2.04856e-18 1.50812e-13 2.01148e-12 6.15173e-11 3.07587e-20 5.68374e-14 9.72305e-11 4.32098e-12 1.8452e-12 2.86507e-12 4.38699e-11 3.05031e-19 
0.11285 2.08565 0.27516 0.494882 0.949111 1106.24 1094.65 0.767029 1.10093e-05 7.24699e-08 0.00924134 7.10513e-07 0.22113 2.98484e-05 6.39343e-07 4.38898e-07 0.00249716 6.27514e-06 3.11821e-05 3.74856e-07 6.42796e-08 2.14923e-05 5.18174e-08 1.19967e-15 8.60079e-19 9.42602e-14 1.61734e-12 4.61405e-11 1.353e-20 1.9479e-14 6.87105e-11 1.89545e-12 1.0427e-12 1.54122e-12 3.67866e-11 1.59371e-19 
0.114413 2.07182 0.276996 0.494882 0.949114 1098.93 1088.51 0.767029 8.87943e-06 4.43366e-08 0.00922642 4.45425e-07 0.221154 2.29574e-05 4.91788e-07 2.96961e-07 0.00249619 6.26886e-06 3.38169e-05 2.93866e-07 6.03331e-08 2.04393e-05 5.01248e-08 7.25818e-16 3.90463e-19 6.17826e-14 1.30356e-12 3.57074e-11 6.26513e-21 7.37303e-15 4.87855e-11 8.71486e-13 6.27113e-13 8.68067e-13 3.05898e-11 8.85775e-20 
0.115975 2.05887 0.278739 0.494882 0.949117 1092.07 1082.38 0.767029 7.42153e-06 2.86005e-08 0.00921632 2.87879e-07 0.221171 1.79294e-05 3.82522e-07 2.08849e-07 0.00249552 6.26474e-06 3.59681e-05 2.28354e-07 5.61279e-08 1.94084e-05 4.79231e-08 4.62688e-16 1.92254e-19 4.26052e-14 1.05435e-12 2.85114e-11 3.1021e-21 3.08127e-15 3.50631e-11 4.20268e-13 3.98014e-13 5.13214e-13 2.5379e-11 5.21818e-20 
0.1191 2.0348 0.282036 0.494882 0.949118 1079.31 1070.35 0.767029 5.7963e-06 1.45231e-08 0.00920533 1.40416e-07 0.221189 1.18173e-05 2.52754e-07 1.20183e-07 0.00249466 6.26049e-06 3.89351e-05 1.46486e-07 4.93752e-08 1.78535e-05 4.45926e-08 2.39827e-16 6.65793e-20 2.51316e-14 7.30233e-13 2.0638e-11 1.13423e-21 8.01888e-16 2.02834e-11 1.27414e-13 1.95965e-13 2.25323e-13 1.83563e-11 2.40414e-20 
0.122225 2.0121 0.285219 0.494882 0.949119 1067.28 1058.83 0.767029 4.83263e-06 8.10832e-09 0.00919889 7.24734e-08 0.2212 7.99332e-06 1.72277e-07 7.37296e-08 0.00249422 6.2581e-06 4.09711e-05 9.61363e-08 4.35578e-08 1.65477e-05 4.10404e-08 1.35433e-16 2.65391e-20 1.66195e-14 5.22111e-13 1.60995e-11 4.8605e-22 2.62325e-16 1.22651e-11 4.38375e-14 1.06186e-13 1.11205e-13 1.36706e-11 1.23412e-20 
0.12535 1.99066 0.28829 0.494882 0.94912 1055.91 1047.93 0.767029 4.22589e-06 4.87847e-09 0.00919487 3.95033e-08 0.221208 5.54005e-06 1.20951e-07 4.75606e-08 0.00249406 6.25665e-06 4.23658e-05 6.51793e-08 3.86545e-08 1.5435e-05 3.76974e-08 8.17011e-17 1.20152e-20 1.20764e-14 3.8507e-13 1.33313e-11 2.42057e-22 1.02686e-16 7.84449e-12 1.69611e-14 6.20647e-14 6.06801e-14 1.04878e-11 6.92407e-21 
0.128475 1.97443 0.291449 0.494882 0.94912 1044.47 1037.11 0.767029 3.82712e-06 3.09547e-09 0.00919225 2.24948e-08 0.221212 3.90436e-06 8.7656e-08 3.17582e-08 0.00249401 6.25574e-06 4.33397e-05 4.5856e-08 3.47722e-08 1.45527e-05 3.50718e-08 5.1901e-17 5.99146e-21 9.43242e-15 2.91604e-13 1.15644e-11 1.37044e-22 4.49214e-17 5.29511e-12 7.19461e-15 3.82224e-14 3.57102e-14 8.27422e-12 4.17199e-21 
0.1316 1.9531 0.294632 0.494882 0.94912 1033.19 1025.9 0.767029 3.55639e-06 2.04055e-09 0.00919048 1.32655e-08 0.221215 2.78694e-06 6.53972e-08 2.17344e-08 0.00249402 6.25515e-06 4.40346e-05 3.3328e-08 3.16522e-08 1.3847e-05 3.28962e-08 3.42901e-17 3.20807e-21 7.77664e-15 2.25757e-13 1.03913e-11 8.60323e-23 2.11793e-17 3.74886e-12 3.28437e-15 2.44472e-14 2.22432e-14 6.67871e-12 2.65851e-21 
0.137375 1.91464 0.30055 0.494882 0.94912 1012.85 1005.68 0.767029 3.28212e-06 1.05894e-09 0.0091887 5.71197e-09 0.221219 1.58946e-06 4.32582e-08 1.17625e-08 0.002494 6.2546e-06 4.48195e-05 2.08134e-08 2.80204e-08 1.31012e-05 3.07959e-08 1.88372e-17 1.25067e-21 6.16851e-15 1.51846e-13 9.23638e-12 4.98199e-23 6.31769e-18 2.26122e-12 9.62752e-16 1.19915e-14 1.08561e-14 4.85732e-12 1.42432e-21 
0.14315 1.87543 0.306833 0.494882 0.94912 992.107 984.745 0.767029 3.13098e-06 5.57198e-10 0.00918772 2.49979e-09 0.221221 8.97317e-07 3.08182e-08 6.36423e-09 0.00249398 6.25433e-06 4.53151e-05 1.34212e-08 2.54141e-08 1.26396e-05 2.923e-08 1.09062e-17 5.11109e-22 5.26727e-15 1.04716e-13 8.60691e-12 3.54337e-23 1.91909e-18 1.45075e-12 2.93824e-16 5.94135e-15 5.55319e-15 3.64165e-12 8.33876e-22 
0.148925 1.83104 0.314271 0.494882 0.94912 968.628 960.185 0.767029 3.05111e-06 2.79321e-10 0.0091872 1.03919e-09 0.221222 4.79461e-07 2.39043e-08 3.26459e-09 0.00249391 6.25421e-06 4.56326e-05 8.68599e-09 2.36945e-08 1.24386e-05 2.86949e-08 6.60611e-18 2.04449e-22 4.75526e-15 7.26121e-14 8.27397e-12 3.23269e-23 5.19217e-19 9.3989e-13 8.29552e-17 2.77249e-15 2.79849e-15 2.7865e-12 5.34736e-22 
0.1547 1.78709 0.322 0.494882 0.94912 945.379 940.992 0.767029 3.00992e-06 1.35459e-10 0.00918694 4.19061e-10 0.221222 2.48375e-07 2.00272e-08 1.61954e-09 0.00249385 6.25415e-06 4.58314e-05 5.55173e-09 2.23517e-08 1.23236e-05 2.79667e-08 4.16219e-18 8.19004e-23 4.46944e-15 5.07266e-14 8.10133e-12 3.71418e-23 1.34418e-19 6.26754e-13 2.25553e-17 1.24749e-15 1.41467e-15 2.15634e-12 3.78389e-22 
0.160475 1.75215 0.328421 0.494882 0.94912 926.896 923.383 0.767029 2.98747e-06 7.08245e-11 0.00918679 1.8708e-10 0.221222 1.38045e-07 1.76879e-08 8.63449e-10 0.00249386 6.25412e-06 4.5958e-05 3.59457e-09 2.1098e-08 1.21897e-05 2.63966e-08 2.70752e-18 3.67395e-23 4.30119e-15 3.62178e-14 8.00565e-12 4.75887e-23 4.18022e-20 4.57443e-13 7.17756e-18 6.12673e-16 7.82977e-16 1.67822e-12 2.92027e-22 
0.16625 1.7158 0.335379 0.494882 0.94912 907.666 903.974 0.767029 2.97528e-06 3.65716e-11 0.0091867 8.24704e-11 0.221223 7.63428e-08 1.63066e-08 4.55931e-10 0.00249386 6.25411e-06 4.60384e-05 2.3464e-09 2.01704e-08 1.21042e-05 2.56668e-08 1.81652e-18 1.67776e-23 4.20061e-15 2.58461e-14 7.95264e-12 6.17111e-23 1.24004e-20 3.3467e-13 2.24535e-18 2.95509e-16 4.36713e-16 1.31142e-12 2.43539e-22 
0.172025 1.67855 0.342823 0.494882 0.94912 887.958 884.075 0.767029 2.96902e-06 1.82182e-11 0.00918666 3.46569e-11 0.221223 4.1114e-08 1.55139e-08 2.33093e-10 0.00249386 6.2541e-06 4.60878e-05 1.52571e-09 1.9523e-08 1.20576e-05 2.53008e-08 1.26031e-18 7.63316e-24 4.14262e-15 1.8455e-14 7.92431e-12 7.68347e-23 3.42076e-21 2.43524e-13 6.70326e-19 1.36795e-16 2.42252e-16 1.03012e-12 2.168e-22 
0.1778 1.67855 0.342823 0.494882 0.94912 887.958 880.576 0.767029 2.96902e-06 1.82182e-11 0.00918666 3.46569e-11 0.221223 4.1114e-08 1.55139e-08 2.33093e-10 0.00249386 6.2541e-06 4.60878e-05 1.52571e-09 1.9523e-08 1.20576e-05 2.53008e-08 1.26031e-18 7.63316e-24 4.14262e-15 1.8455e-14 7.92431e-12 7.68347e-23 3.42076e-21 2.43524e-13 6.70326e-19 1.36795e-16 2.42252e-16 1.03012e-12 2.168e-22 
